iteration,current_cost,candidate_cost,best_cost,temperature,accepted,new_best,destroy_op,repair_op,feasible
75,21034796928.3,21034796928.3,21034738960.3,908733044.3165615,1.0,0.0,destroy_shaw_stores,repair_random,1.0
76,21034796928.3,21034805662.199997,21034738960.3,906915578.2279283,0.0,0.0,destroy_shaw_stores,repair_random,0.0
77,21034796928.3,21034796928.3,21034738960.3,905101747.0714724,1.0,0.0,destroy_random_delivery,repair_greedy,1.0
78,21034796876.7,21034796876.7,21034738960.3,903291543.5773295,1.0,0.0,destroy_random_route,repair_greedy,1.0
79,21034796876.7,21034805592.5,21034738960.3,901484960.4901749,0.0,0.0,destroy_random_delivery,repair_greedy,0.0
80,21034796876.7,21034796876.7,21034738960.3,899681990.5691946,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
81,21034796876.7,21034805592.5,21034738960.3,897882626.5880562,0.0,0.0,destroy_random_delivery,repair_greedy,0.0
82,21034796876.7,21034805592.5,21034738960.3,896086861.3348801,0.0,0.0,destroy_shaw_stores,repair_random,0.0
83,21034796876.7,21034796876.7,21034738960.3,894294687.6122104,1.0,0.0,destroy_worst_delivery,repair_regret2,1.0
84,21034796876.7,21034805592.5,21034738960.3,892506098.2369859,0.0,0.0,destroy_shaw_stores,repair_random,0.0
85,21034796876.7,21034805592.5,21034738960.3,890721086.040512,0.0,0.0,destroy_random_period,repair_regret2,0.0
86,21034796876.7,21034796876.7,21034738960.3,888939643.868431,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
87,21034796876.7,21034796876.7,21034738960.3,887161764.5806941,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
88,21034796876.7,21034796876.7,21034738960.3,885387441.0515327,1.0,0.0,destroy_random_delivery,repair_random,1.0
89,21034796876.7,21034805592.5,21034738960.3,883616666.1694297,0.0,0.0,destroy_random_period,repair_regret2,0.0
90,21034796876.7,21034796876.7,21034738960.3,881849432.8370908,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
91,21034796876.7,21034805592.5,21034738960.3,880085733.9714167,0.0,0.0,destroy_random_route,repair_greedy,0.0
92,21034796876.7,21034796876.7,21034738960.3,878325562.5034739,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
93,21034796876.7,21034796876.7,21034738960.3,876568911.378467,1.0,0.0,destroy_shaw_stores,repair_random,1.0
94,21034796876.7,21034805592.5,21034738960.3,874815773.5557101,0.0,0.0,destroy_random_route,repair_greedy,0.0
95,21034796876.7,21034805662.199997,21034738960.3,873066142.0085987,0.0,0.0,destroy_random_route,repair_random,0.0
96,21034796876.7,21034805592.5,21034738960.3,871320009.7245815,0.0,0.0,destroy_random_delivery,repair_regret2,0.0
97,21034796876.7,21034805663.499996,21034738960.3,869577369.7051324,0.0,0.0,destroy_random_delivery,repair_random,0.0
98,21034796876.7,21034796876.7,21034738960.3,867838214.9657221,1.0,0.0,destroy_worst_delivery,repair_random,1.0
99,21034796876.7,21034805592.5,21034738960.3,866102538.5357907,0.0,0.0,destroy_random_delivery,repair_regret2,0.0
100,21034796876.7,21034796876.7,21034738960.3,864370333.4587191,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
101,21034796876.7,21034796876.7,21034738960.3,862641592.7918017,1.0,0.0,destroy_worst_delivery,repair_regret2,1.0
102,21034796876.7,21034796876.7,21034738960.3,860916309.6062181,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
103,21034796876.7,21034805592.5,21034738960.3,859194476.9870057,0.0,0.0,destroy_shaw_stores,repair_greedy,0.0
104,21034796876.7,21034805592.5,21034738960.3,857476088.0330317,0.0,0.0,destroy_random_route,repair_regret2,0.0
105,21034796876.7,21034796876.7,21034738960.3,855761135.8569657,1.0,0.0,destroy_worst_delivery,repair_random,1.0
106,21034796876.7,21034805592.5,21034738960.3,854049613.5852517,0.0,0.0,destroy_random_route,repair_regret2,0.0
107,21034796876.7,21034796876.7,21034738960.3,852341514.3580812,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
108,21034796876.7,21034796876.7,21034738960.3,850636831.329365,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
109,21034796876.7,21034805663.499996,21034738960.3,848935557.6667063,0.0,0.0,destroy_random_delivery,repair_random,0.0
110,21034796876.7,21034796876.7,21034738960.3,847237686.5513729,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
