iteration,current_cost,candidate_cost,best_cost,temperature,accepted,new_best,destroy_op,repair_op,feasible
53,18561823820.7,18561823820.7,18561782870.7,838228910.8648919,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
54,18561823820.7,18561823820.7,18561782870.7,836552453.0431621,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
55,18561823820.7,18561823820.7,18561782870.7,834879348.1370758,1.0,0.0,destroy_worst_delivery,repair_regret2,1.0
56,18561823820.7,18561832536.5,18561782870.7,833209589.4408016,0.0,0.0,destroy_random_route,repair_greedy,0.0
57,18561823820.7,18561823820.7,18561782870.7,831543170.26192,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
58,18561823820.7,18561823820.7,18561782870.7,829880083.9213961,1.0,0.0,destroy_low_demand_stores,repair_random,1.0
59,18561823820.7,18561832536.5,18561782870.7,828220323.7535534,0.0,0.0,destroy_random_period,repair_regret2,0.0
60,18561823820.7,18561823820.7,18561782870.7,826563883.1060463,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
61,18561823820.7,18561823820.7,18561782870.7,824910755.3398342,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
62,18561823820.7,18561823820.7,18561782870.7,823260933.8291545,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
63,18561823820.7,18561823820.7,18561782870.7,821614411.9614962,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
64,18561823820.7,18561823820.7,18561782870.7,819971183.1375732,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
65,18561823820.7,18561823820.7,18561782870.7,818331240.771298,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
66,18561823820.7,18561823820.7,18561782870.7,816694578.2897555,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
67,18561823820.7,18561823820.7,18561782870.7,815061189.133176,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
68,18561823820.7,18561832536.5,18561782870.7,813431066.7549096,0.0,0.0,destroy_random_period,repair_regret2,0.0
69,18561823820.7,18561832536.5,18561782870.7,811804204.6213998,0.0,0.0,destroy_random_route,repair_regret2,0.0
70,18561823820.7,18561823820.7,18561782870.7,810180596.212157,1.0,0.0,destroy_worst_delivery,repair_random,1.0
71,18561823820.7,18561832588.1,18561782870.7,808560235.0197327,0.0,0.0,destroy_random_period,repair_random,0.0
72,18561823872.3,18561823872.3,18561782870.7,806943114.5496932,1.0,0.0,destroy_shaw_stores,repair_random,1.0
73,18561823872.3,18561823872.3,18561782870.7,805329228.3205938,1.0,0.0,destroy_low_demand_stores,repair_random,1.0
74,18561823872.3,18561823872.3,18561782870.7,803718569.8639526,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
75,18561823872.3,18561823872.3,18561782870.7,802111132.7242247,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
76,18561823872.3,18561823872.3,18561782870.7,800506910.4587762,1.0,0.0,destroy_random_route,repair_random,1.0
77,18561823872.3,18561832536.5,18561782870.7,798905896.6378586,0.0,0.0,destroy_random_period,repair_regret2,0.0
78,18561823872.3,18561832588.1,18561782870.7,797308084.8445829,0.0,0.0,destroy_random_delivery,repair_greedy,0.0
79,18561823872.3,18561832588.1,18561782870.7,795713468.6748937,0.0,0.0,destroy_shaw_stores,repair_random,0.0
80,18561823872.3,18561823872.3,18561782870.7,794122041.737544,1.0,0.0,destroy_worst_delivery,repair_regret2,1.0
81,18561823872.3,18561832588.1,18561782870.7,792533797.6540688,0.0,0.0,destroy_shaw_stores,repair_random,0.0
82,18561823872.3,18561832536.5,18561782870.7,790948730.0587606,0.0,0.0,destroy_random_period,repair_regret2,0.0
83,18561823872.3,18561823872.3,18561782870.7,789366832.5986431,1.0,0.0,destroy_worst_delivery,repair_regret2,1.0
84,18561823820.7,18561823820.7,18561782870.7,787788098.9334458,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
85,18561823820.7,18561823820.7,18561782870.7,786212522.7355789,1.0,0.0,destroy_random_delivery,repair_random,1.0
86,18561823820.7,18561823820.7,18561782870.7,784640097.6901077,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
87,18561823820.7,18561823820.7,18561782870.7,783070817.4947275,1.0,0.0,destroy_worst_delivery,repair_random,1.0
88,18561823872.3,18561823872.3,18561782870.7,781504675.859738,1.0,0.0,destroy_low_demand_stores,repair_random,1.0
89,18561823872.3,18561832536.5,18561782870.7,779941666.5080185,0.0,0.0,destroy_random_period,repair_greedy,0.0
90,18561823872.3,18561823872.3,18561782870.7,778381783.1750025,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
91,18561823872.3,18561832606.199997,18561782870.7,776825019.6086525,0.0,0.0,destroy_random_delivery,repair_random,0.0
92,18561823872.3,18561832536.5,18561782870.7,775271369.5694351,0.0,0.0,destroy_random_period,repair_regret2,0.0
93,18561823872.3,18561832588.1,18561782870.7,773720826.8302963,0.0,0.0,destroy_shaw_stores,repair_regret2,0.0
94,18561823872.3,18561823872.3,18561782870.7,772173385.1766357,1.0,0.0,destroy_random_delivery,repair_random,1.0
95,18561823872.3,18561832588.1,18561782870.7,770629038.4062824,0.0,0.0,destroy_shaw_stores,repair_regret2,0.0
96,18561823872.3,18561823872.3,18561782870.7,769087780.3294698,1.0,0.0,destroy_worst_delivery,repair_random,1.0
97,18561823872.3,18561832588.1,18561782870.7,767549604.7688109,0.0,0.0,destroy_random_delivery,repair_regret2,0.0
98,18561823820.7,18561823820.7,18561782870.7,766014505.5592732,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
99,18561823820.7,18561823820.7,18561782870.7,764482476.5481547,1.0,0.0,destroy_worst_delivery,repair_regret2,1.0
100,18561823820.7,18561823820.7,18561782870.7,762953511.5950584,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
101,18561823820.7,18561832536.5,18561782870.7,761427604.5718683,0.0,0.0,destroy_shaw_stores,repair_greedy,0.0
102,18561823820.7,18561832536.5,18561782870.7,759904749.3627245,0.0,0.0,destroy_random_route,repair_regret2,0.0
103,18561823820.7,18561832606.199997,18561782870.7,758384939.8639991,0.0,0.0,destroy_random_route,repair_random,0.0
104,18561823820.7,18561823820.7,18561782870.7,756868169.9842712,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
105,18561823820.7,18561832607.499996,18561782870.7,755354433.6443026,0.0,0.0,destroy_random_delivery,repair_random,0.0
106,18561823820.7,18561823820.7,18561782870.7,753843724.777014,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
107,18561823820.7,18561823820.7,18561782870.7,752336037.3274599,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
108,18561823872.3,18561823872.3,18561782870.7,750831365.252805,1.0,0.0,destroy_random_delivery,repair_random,1.0
109,18561823872.3,18561832588.1,18561782870.7,749329702.5222994,0.0,0.0,destroy_random_delivery,repair_random,0.0
110,18561823872.3,18561823872.3,18561782870.7,747831043.1172549,1.0,0.0,destroy_random_delivery,repair_random,1.0
111,18561823820.7,18561823820.7,18561782870.7,746335381.0310203,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
112,18561823820.7,18561832588.1,18561782870.7,744842710.2689582,0.0,0.0,destroy_random_period,repair_random,0.0
113,18561823820.7,18561832536.5,18561782870.7,743353024.8484203,0.0,0.0,destroy_random_route,repair_random,0.0
114,18561823820.7,18561823820.7,18561782870.7,741866318.7987235,1.0,0.0,destroy_worst_delivery,repair_regret2,1.0
115,18561823820.7,18561832536.5,18561782870.7,740382586.161126,0.0,0.0,destroy_random_route,repair_greedy,0.0
116,18561823820.7,18561832606.199997,18561782870.7,738901820.9888037,0.0,0.0,destroy_random_period,repair_random,0.0
117,18561823820.7,18561832536.5,18561782870.7,737424017.3468261,0.0,0.0,destroy_random_period,repair_random,0.0
118,18561823820.7,18561832536.5,18561782870.7,735949169.3121325,0.0,0.0,destroy_shaw_stores,repair_regret2,0.0
119,18561823820.7,18561823820.7,18561782870.7,734477270.9735082,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
120,18561823820.7,18561823820.7,18561782870.7,733008316.4315612,1.0,0.0,destroy_shaw_stores,repair_random,1.0
121,18561823820.7,18561832536.5,18561782870.7,731542299.7986981,0.0,0.0,destroy_shaw_stores,repair_regret2,0.0
122,18561823820.7,18561823820.7,18561782870.7,730079215.1991006,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
123,18561823820.7,18561823820.7,18561782870.7,728619056.7687024,1.0,0.0,destroy_random_delivery,repair_greedy,1.0
124,18561823820.7,18561823820.7,18561782870.7,727161818.655165,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
125,18561823820.7,18561823820.7,18561782870.7,725707495.0178546,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
126,18561823872.3,18561823872.3,18561782870.7,724256080.0278189,1.0,0.0,destroy_shaw_stores,repair_random,1.0
127,18561823820.7,18561823820.7,18561782870.7,722807567.8677633,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
128,18561823820.7,18561823820.7,18561782870.7,721361952.7320278,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
129,18561823820.7,18561823820.7,18561782870.7,719919228.8265637,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
130,18561823820.7,18561823820.7,18561782870.7,718479390.3689106,1.0,0.0,destroy_random_delivery,repair_greedy,1.0
131,18561823820.7,18561823820.7,18561782870.7,717042431.5881727,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
132,18561823820.7,18561823820.7,18561782870.7,715608346.7249963,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
133,18561823820.7,18561823820.7,18561782870.7,714177130.0315464,1.0,0.0,destroy_random_delivery,repair_greedy,1.0
134,18561823820.7,18561832536.5,18561782870.7,712748775.7714833,0.0,0.0,destroy_random_period,repair_greedy,0.0
135,18561823820.7,18561823820.7,18561782870.7,711323278.2199403,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
136,18561823820.7,18561823820.7,18561782870.7,709900631.6635004,1.0,0.0,destroy_worst_delivery,repair_regret2,1.0
137,18561823872.3,18561823872.3,18561782870.7,708480830.4001734,1.0,0.0,destroy_low_demand_stores,repair_random,1.0
138,18561823872.3,18561832536.5,18561782870.7,707063868.7393731,0.0,0.0,destroy_random_period,repair_greedy,0.0
139,18561823872.3,18561823872.3,18561782870.7,705649741.0018944,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
140,18561823872.3,18561823872.3,18561782870.7,704238441.5198905,1.0,0.0,destroy_random_delivery,repair_random,1.0
141,18561823820.7,18561823820.7,18561782870.7,702829964.6368507,1.0,0.0,destroy_low_demand_stores,repair_random,1.0
142,18561823820.7,18561823820.7,18561782870.7,701424304.707577,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
143,18561823820.7,18561823820.7,18561782870.7,700021456.0981618,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
144,18561823820.7,18561832607.499996,18561782870.7,698621413.1859655,0.0,0.0,destroy_random_route,repair_random,0.0
145,18561823820.7,18561823820.7,18561782870.7,697224170.3595936,1.0,0.0,destroy_random_delivery,repair_greedy,1.0
146,18561823820.7,18561823820.7,18561782870.7,695829722.0188744,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
147,18561823872.3,18561823872.3,18561782870.7,694438062.5748366,1.0,0.0,destroy_low_demand_stores,repair_random,1.0
148,18561823820.7,18561823820.7,18561782870.7,693049186.4496869,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
149,18561823820.7,18561823820.7,18561782870.7,691663088.0767875,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
150,18561823820.7,18561823820.7,18561782870.7,690279761.9006339,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
151,18561823820.7,18561832536.5,18561782870.7,688899202.3768326,0.0,0.0,destroy_shaw_stores,repair_greedy,0.0
152,18561823820.7,18561823820.7,18561782870.7,687521403.9720789,1.0,0.0,destroy_shaw_stores,repair_greedy,1.0
153,18561823820.7,18561832536.5,18561782870.7,686146361.1641347,0.0,0.0,destroy_shaw_stores,repair_greedy,0.0
154,18561823872.3,18561823872.3,18561782870.7,684774068.4418064,1.0,0.0,destroy_low_demand_stores,repair_random,1.0
155,18561823872.3,18561823872.3,18561782870.7,683404520.3049228,1.0,0.0,destroy_shaw_stores,repair_random,1.0
156,18561823872.3,18561823872.3,18561782870.7,682037711.264313,1.0,0.0,destroy_worst_delivery,repair_regret2,1.0
