source,period,vehicle,from_store,to_store,sku,lt_qty,lt_unit_cost,lt_fixed_cost,lt_total_cost,pattern_id,lambda_value
CG_LT,1,,MM BINH PHU,MM DA NANG,OREO CHOCOLATE 110.4/105G,9,0.6,2.0,7.489153,LT_OREO CHOCOLATE 110.4/105G_T1_4,1.0
CG_LT,2,,MM AN PHU,MM DA NANG,OREO CHOCOLATE 110.4/105G,3,0.6,0.977154,2.954478,LT_OREO CHOCOLATE 110.4/105G_T2_2,0.488577
CG_LT,2,,MM BINH DUONG,MM AN PHU,OREO CHOCOLATE 110.4/105G,4,0.6,0.977154,3.618662,LT_OREO CHOCOLATE 110.4/105G_T2_2,0.488577
CG_LT,2,,MM BINH DUONG,MM DA NANG,OREO CHOCOLATE 110.4/105G,3,0.6,0.977154,3.077118,LT_OREO CHOCOLATE 110.4/105G_T2_2,0.488577
CG_LT,2,,MM HIEP PHU,MM AN PHU,OREO CHOCOLATE 110.4/105G,3,0.6,0.977154,3.029154,LT_OREO CHOCOLATE 110.4/105G_T2_2,0.488577
CG_LT,2,,MM AN PHU,MM DA NANG,OREO CHOCOLATE 110.4/105G,9,0.6,2.0,7.37315,LT_OREO CHOCOLATE 110.4/105G_T2_4,1.0
CG_LT,2,,MM BINH DUONG,MM AN PHU,OREO CHOCOLATE 110.4/105G,4,0.6,2.0,4.69334,LT_OREO CHOCOLATE 110.4/105G_T2_4,1.0
CG_LT,2,,MM BINH DUONG,MM DA NANG,OREO CHOCOLATE 110.4/105G,8,0.6,2.0,6.805188,LT_OREO CHOCOLATE 110.4/105G_T2_4,1.0
CG_LT,2,,MM HIEP PHU,MM DA NANG,OREO CHOCOLATE 110.4/105G,8,0.6,2.0,6.504812,LT_OREO CHOCOLATE 110.4/105G_T2_4,1.0
CG_LT,3,,MM BINH DUONG,MM AN PHU,OREO CHOCOLATE 110.4/105G,5,0.6,2.0,5.212582,LT_OREO CHOCOLATE 110.4/105G_T3_1,1.0
CG_LT,3,,MM BINH PHU,MM AN PHU,OREO CHOCOLATE 110.4/105G,3,0.6,2.0,3.860215,LT_OREO CHOCOLATE 110.4/105G_T3_1,1.0
CG_LT,3,,MM HIEP PHU,MM AN PHU,OREO CHOCOLATE 110.4/105G,10,0.6,2.0,7.80592,LT_OREO CHOCOLATE 110.4/105G_T3_1,1.0
CG_LT,3,,MM HIEP PHU,MM DA NANG,OREO CHOCOLATE 110.4/105G,7,0.6,2.0,6.00195,LT_OREO CHOCOLATE 110.4/105G_T3_1,1.0
CG_LT,3,,MM HIEP PHU,MM AN PHU,OREO CHOCOLATE 110.4/105G,1,0.6,2.0,2.654821,LT_OREO CHOCOLATE 110.4/105G_T3_2,1.0
CG_LT,3,,MM BINH DUONG,MM DA NANG,OREO CHOCOLATE 110.4/105G,1,0.6,1.311201,1.704744,LT_OREO CHOCOLATE 110.4/105G_T3_3,0.655601
CG_LT,3,,MM BINH PHU,MM DA NANG,OREO CHOCOLATE 110.4/105G,3,0.6,1.311201,3.275377,LT_OREO CHOCOLATE 110.4/105G_T3_3,0.655601
CG_LT,3,,MM HIEP PHU,MM DA NANG,OREO CHOCOLATE 110.4/105G,6,0.6,1.311201,5.084334,LT_OREO CHOCOLATE 110.4/105G_T3_3,0.655601
CG_LT,3,,MM HIEP PHU,MM AN PHU,OREO CHOCOLATE 110.4/105G,10,0.6,2.0,7.92088,LT_OREO CHOCOLATE 110.4/105G_T3_5,1.0
CG_LT,4,,MM BINH DUONG,MM AN PHU,OREO CHOCOLATE 110.4/105G,9,0.6,2.0,7.372953,LT_OREO CHOCOLATE 110.4/105G_T4_1,1.0
CG_LT,4,,MM BINH DUONG,MM DA NANG,OREO CHOCOLATE 110.4/105G,7,0.6,2.0,6.051291,LT_OREO CHOCOLATE 110.4/105G_T4_1,1.0
CG_LT,4,,MM HIEP PHU,MM AN PHU,OREO CHOCOLATE 110.4/105G,4,0.6,2.0,4.481182,LT_OREO CHOCOLATE 110.4/105G_T4_1,1.0
