iteration,current_cost,candidate_cost,best_cost,temperature,accepted,new_best,destroy_op,repair_op,feasible
132,5931216416848.695,5931216416848.695,5110230337353.696,202614850318.41702,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
133,5931216416853.196,5931216416853.196,5110230337353.696,202209620617.78018,1.0,0.0,destroy_random_period,repair_greedy,1.0
134,5931216416853.196,5931216416853.196,5110230337353.696,201805201376.54462,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
135,5931216416853.196,5931216416853.196,5110230337353.696,201401590973.79153,1.0,0.0,destroy_low_demand_stores,repair_random,1.0
136,5913547058932.897,5913547058932.897,5110230337353.696,200998787791.84396,1.0,0.0,destroy_random_route,repair_regret2,1.0
137,5913547059230.696,5913547059230.696,5110230337353.696,200596790216.26028,1.0,0.0,destroy_random_route,repair_random,1.0
138,5913547059309.3955,5913547059309.3955,5110230337353.696,200195596635.82776,1.0,0.0,destroy_random_route,repair_random,1.0
139,5911736486205.3955,5911736486205.3955,5110230337353.696,199795205442.5561,1.0,0.0,destroy_random_delivery,repair_greedy,1.0
140,5911733132452.495,5911733132452.495,5110230337353.696,199395615031.671,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
141,5897143568390.694,5897143568390.694,5110230337353.696,198996823801.60764,1.0,0.0,destroy_worst_delivery,repair_random,1.0
142,5897143568462.494,5897143568462.494,5110230337353.696,198598830154.00443,1.0,0.0,destroy_shaw_stores,repair_random,1.0
143,5897143568440.294,5897143568440.294,5110230337353.696,198201632493.6964,1.0,0.0,destroy_random_delivery,repair_greedy,1.0
144,5910357059810.697,5910357059810.697,5110230337353.696,197805229228.709,1.0,0.0,destroy_random_route,repair_greedy,1.0
145,5910357059810.697,5910357059810.697,5110230337353.696,197409618770.2516,1.0,0.0,destroy_random_period,repair_greedy,1.0
146,5910357059743.397,5910357059743.397,5110230337353.696,197014799532.7111,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
147,5915461621004.696,5915461621004.696,5110230337353.696,196620769933.64566,1.0,0.0,destroy_random_route,repair_greedy,1.0
148,5915461621004.696,5915461621004.696,5110230337353.696,196227528393.77838,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
149,5917431978232.696,5917431978232.696,5110230337353.696,195835073336.9908,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
150,5917431978332.596,5917431978332.596,5110230337353.696,195443403190.31683,1.0,0.0,destroy_random_period,repair_random,1.0
151,5918381226224.596,5918381226224.596,5110230337353.696,195052516383.9362,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
152,5918381226308.596,5918381226308.596,5110230337353.696,194662411351.1683,1.0,0.0,destroy_random_period,repair_random,1.0
153,5913276664950.8955,5913276664950.8955,5110230337353.696,194273086528.46597,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
154,5912727420974.8955,5912727420974.8955,5110230337353.696,193884540355.40903,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
155,5912727421137.493,5912727421137.493,5110230337353.696,193496771274.6982,1.0,0.0,destroy_random_route,repair_random,1.0
156,5912727421093.493,5912727421093.493,5110230337353.696,193109777732.1488,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
157,5912727421093.493,5912727421093.493,5110230337353.696,192723558176.6845,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
158,5913276665160.094,5913276665160.094,5110230337353.696,192338111060.33115,1.0,0.0,destroy_random_delivery,repair_random,1.0
159,5910299599029.694,5910299599029.694,5110230337353.696,191953434838.21048,1.0,0.0,destroy_random_delivery,repair_greedy,1.0
160,5917222148705.994,5917222148705.994,5110230337353.696,191569527968.53406,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
161,5917222148705.994,5917222148705.994,5110230337353.696,191186388912.597,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
162,5917222148705.994,5917222148705.994,5110230337353.696,190804016134.7718,1.0,0.0,destroy_shaw_stores,repair_greedy,1.0
163,5915937359377.996,5915937359377.996,5110230337353.696,190422408102.50226,1.0,0.0,destroy_worst_delivery,repair_regret2,1.0
164,5915937359377.996,5915937359377.996,5110230337353.696,190041563286.29724,1.0,0.0,destroy_shaw_stores,repair_greedy,1.0
165,5916328506748.996,5916328506748.996,5110230337353.696,189661480159.72464,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
166,5916318482446.996,5916318482446.996,5110230337353.696,189282157199.40518,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
167,5914365395626.996,5914365395626.996,5110230337353.696,188903592885.00638,1.0,0.0,destroy_random_delivery,repair_greedy,1.0
168,5926274370875.596,5926274370875.596,5110230337353.696,188525785699.23636,1.0,0.0,destroy_random_route,repair_regret2,1.0
169,5926274370875.596,5926274370875.596,5110230337353.696,188148734127.8379,1.0,0.0,destroy_shaw_stores,repair_greedy,1.0
170,5926274370875.596,5926274370875.596,5110230337353.696,187772436659.5822,1.0,0.0,destroy_random_period,repair_greedy,1.0
171,5922241621412.8955,5922241621412.8955,5110230337353.696,187396891786.26306,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
172,5922241621331.3955,5922241621331.3955,5110230337353.696,187022098002.69052,1.0,0.0,destroy_shaw_stores,repair_greedy,1.0
173,5922241621240.3955,5922241621240.3955,5110230337353.696,186648053806.68515,1.0,0.0,destroy_random_delivery,repair_greedy,1.0
174,5922241621240.3955,5922241621240.3955,5110230337353.696,186274757699.07178,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
175,5922241621240.3955,5922241621240.3955,5110230337353.696,185902208183.67365,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
176,5922241621240.3955,5922241621240.3955,5110230337353.696,185530403767.3063,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
177,5922241621240.3955,5922241621240.3955,5110230337353.696,185159342959.7717,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
178,5922241621240.3955,5922241621240.3955,5110230337353.696,184789024273.85214,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
179,5929507523831.3955,5929507523831.3955,5110230337353.696,184419446225.30444,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
180,5930190568575.3955,5930190568575.3955,5110230337353.696,184050607332.85382,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
181,5930190568575.3955,5930190568575.3955,5110230337353.696,183682506118.1881,1.0,0.0,destroy_shaw_stores,repair_greedy,1.0
182,5923268018901.8955,5923268018901.8955,5110230337353.696,183315141105.95172,1.0,0.0,destroy_random_delivery,repair_random,1.0
183,5921054167167.8955,5921054167167.8955,5110230337353.696,182948510823.7398,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
184,5924593329620.895,5924593329620.895,5110230337353.696,182582613802.09232,1.0,0.0,destroy_random_route,repair_regret2,1.0
185,5924593329620.895,5924593329620.895,5110230337353.696,182217448574.48813,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
186,5924593329620.895,5924593329620.895,5110230337353.696,181853013677.33914,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
187,5921311665869.895,5921311665869.895,5110230337353.696,181489307649.98447,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
188,5928209835974.895,5928209835974.895,5110230337353.696,181126329034.6845,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
189,5928209836137.594,5928209836137.594,5110230337353.696,180764076376.61514,1.0,0.0,destroy_low_demand_stores,repair_random,1.0
190,5937522087141.594,5937522087141.594,5110230337353.696,180402548223.8619,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
191,5937522087141.594,5937522087141.594,5110230337353.696,180041743127.41418,1.0,0.0,destroy_shaw_stores,repair_greedy,1.0
192,5920292441645.294,5920292441645.294,5110230337353.696,179681659641.15936,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
193,5920292441719.493,5920292441719.493,5110230337353.696,179322296321.87704,1.0,0.0,destroy_shaw_stores,repair_random,1.0
194,5920292441810.494,5920292441810.494,5110230337353.696,178963651729.23328,1.0,0.0,destroy_shaw_stores,repair_random,1.0
195,5920292441631.195,5920292441631.195,5110230337353.696,178605724425.7748,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
196,5921294425517.195,5921294425517.195,5110230337353.696,178248512976.92325,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
197,5921294425586.8955,5921294425586.8955,5110230337353.696,177892015950.9694,1.0,0.0,destroy_random_period,repair_random,1.0
198,5921294425656.996,5921294425656.996,5110230337353.696,177536231919.06744,1.0,0.0,destroy_random_period,repair_random,1.0
199,5911359043706.597,5911359043706.597,5110230337353.696,177181159455.2293,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
200,5911359043706.597,5911359043706.597,5110230337353.696,176826797136.31885,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
201,5904066118437.695,5904066118437.695,5110230337353.696,176473143542.0462,1.0,0.0,destroy_random_route,repair_random,1.0
202,5897143568600.995,5897143568600.995,5110230337353.696,176120197254.9621,1.0,0.0,destroy_worst_delivery,repair_regret2,1.0
203,5900682731133.095,5900682731133.095,5110230337353.696,175767956860.45218,1.0,0.0,destroy_random_period,repair_greedy,1.0
204,5900682731133.095,5900682731133.095,5110230337353.696,175416420946.73126,1.0,0.0,destroy_random_delivery,repair_random,1.0
205,5900682731133.095,5900682731133.095,5110230337353.696,175065588104.8378,1.0,0.0,destroy_random_period,repair_greedy,1.0
206,5900682731133.095,5900682731133.095,5110230337353.696,174715456928.6281,1.0,0.0,destroy_worst_delivery,repair_regret2,1.0
207,5900682731133.095,5900682731133.095,5110230337353.696,174366026014.77084,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
208,5900682731121.695,5900682731121.695,5110230337353.696,174017293962.7413,1.0,0.0,destroy_random_period,repair_random,1.0
209,5900682731121.695,5900682731121.695,5110230337353.696,173669259374.81583,1.0,0.0,destroy_shaw_stores,repair_random,1.0
210,5900682731121.695,5900682731121.695,5110230337353.696,173321920856.0662,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
211,5897143568462.195,5897143568462.195,5110230337353.696,172975277014.35406,1.0,0.0,destroy_random_route,repair_random,1.0
212,5902248129794.696,5902248129794.696,5110230337353.696,172629326460.32535,1.0,0.0,destroy_random_period,repair_greedy,1.0
213,5902248129720.496,5902248129720.496,5110230337353.696,172284067807.4047,1.0,0.0,destroy_random_period,repair_greedy,1.0
214,5900750791632.796,5900750791632.796,5110230337353.696,171939499671.7899,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
215,5900750791700.096,5900750791700.096,5110230337353.696,171595620672.44632,1.0,0.0,destroy_low_demand_stores,repair_random,1.0
216,5912335783255.796,5912335783255.796,5110230337353.696,171252429431.10144,1.0,0.0,destroy_random_route,repair_greedy,1.0
217,5908960679881.996,5908960679881.996,5110230337353.696,170909924572.23923,1.0,0.0,destroy_random_route,repair_random,1.0
218,5915883229560.696,5915883229560.696,5110230337353.696,170568104723.09476,1.0,0.0,destroy_worst_delivery,repair_regret2,1.0
219,5924159126822.997,5924159126822.997,5110230337353.696,170226968513.64856,1.0,0.0,destroy_random_route,repair_greedy,1.0
220,5924159126818.497,5924159126818.497,5110230337353.696,169886514576.62128,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
