source,period,vehicle,from_store,to_store,sku,lt_qty,lt_unit_cost,lt_fixed_cost,lt_total_cost,pattern_id,lambda_value
CG_LT,7,,MM HIEP PHU,MM DA NANG,OREO CHOCOLATE 110.4/105G,9,0.6,2.0,7.22419,LT_OREO CHOCOLATE 110.4/105G_T7_2,1.0
CG_LT,7,,MM HIEP PHU,MM AN PHU,OREO CHOCOLATE 110.4/105G,8,0.6,2.0,7.026934,LT_OREO CHOCOLATE 110.4/105G_T7_4,1.0
CG_LT,7,,MM HIEP PHU,MM BINH PHU,OREO CHOCOLATE 110.4/105G,9,0.6,2.0,7.132261,LT_OREO CHOCOLATE 110.4/105G_T7_4,1.0
CG_LT,7,,MM HIEP PHU,MM DA NANG,OREO CHOCOLATE 110.4/105G,4,0.6,2.0,4.340064,LT_OREO CHOCOLATE 110.4/105G_T7_4,1.0
CG_LT,7,,MM HIEP PHU,MM BINH PHU,OREO CHOCOLATE 110.4/105G,2,0.6,2.0,3.115836,LT_OREO CHOCOLATE 110.4/105G_T7_5,1.0
CG_LT,7,,MM HIEP PHU,MM DA NANG,OREO CHOCOLATE 110.4/105G,6,0.6,2.0,5.697064,LT_OREO CHOCOLATE 110.4/105G_T7_5,1.0
CG_LT,5,,MM BINH PHU,MM AN PHU,OREO VANILLA 110.4/105G,1,0.6,2.0,2.659163,LT_OREO VANILLA 110.4/105G_T5_2,1.0
CG_LT,5,,MM BINH PHU,MM DA NANG,OREO VANILLA 110.4/105G,9,0.6,2.0,7.59323,LT_OREO VANILLA 110.4/105G_T5_3,1.0
CG_LT,5,,MM BINH PHU,MM DA NANG,OREO VANILLA 110.4/105G,9,0.6,2.0,7.606707,LT_OREO VANILLA 110.4/105G_T5_4,1.0
CG_LT,5,,MM HIEP PHU,MM AN PHU,OREO VANILLA 110.4/105G,4,0.6,2.0,4.125759,LT_OREO VANILLA 110.4/105G_T5_4,1.0
CG_LT,5,,MM HIEP PHU,MM DA NANG,OREO VANILLA 110.4/105G,4,0.6,2.0,4.242597,LT_OREO VANILLA 110.4/105G_T5_4,1.0
CG_LT,5,,MM BINH PHU,MM AN PHU,OREO VANILLA 110.4/105G,5,0.6,2.0,5.115836,LT_OREO VANILLA 110.4/105G_T5_5,1.0
CG_LT,5,,MM BINH PHU,MM DA NANG,OREO VANILLA 110.4/105G,5,0.6,2.0,4.837157,LT_OREO VANILLA 110.4/105G_T5_5,1.0
CG_LT,5,,MM HIEP PHU,MM DA NANG,OREO VANILLA 110.4/105G,8,0.6,2.0,6.844815,LT_OREO VANILLA 110.4/105G_T5_5,1.0
CG_LT,7,,MM BINH PHU,MM AN PHU,OREO VANILLA 110.4/105G,2,0.6,0.632426,1.695713,LT_OREO VANILLA 110.4/105G_T7_1,0.316213
CG_LT,7,,MM DA NANG,MM AN PHU,OREO VANILLA 110.4/105G,2,0.6,0.632426,1.964069,LT_OREO VANILLA 110.4/105G_T7_1,0.316213
CG_LT,7,,MM HIEP PHU,MM AN PHU,OREO VANILLA 110.4/105G,1,0.6,0.632426,0.963488,LT_OREO VANILLA 110.4/105G_T7_1,0.316213
CG_LT,7,,MM BINH PHU,MM AN PHU,OREO VANILLA 110.4/105G,4,0.6,1.547271,3.963983,LT_OREO VANILLA 110.4/105G_T7_2,0.773636
CG_LT,7,,MM DA NANG,MM AN PHU,OREO VANILLA 110.4/105G,8,0.6,2.0,6.859702,LT_OREO VANILLA 110.4/105G_T7_3,1.0
CG_LT,7,,MM DA NANG,MM AN PHU,OREO VANILLA 110.4/105G,9,0.6,2.0,7.659584,LT_OREO VANILLA 110.4/105G_T7_5,1.0
CG_LT,7,,MM HIEP PHU,MM AN PHU,OREO VANILLA 110.4/105G,7,0.6,2.0,6.17105,LT_OREO VANILLA 110.4/105G_T7_5,1.0
CG_LT,1,,MM BINH PHU,MM DA NANG,OREO CHOCOLATE 110.4/105G,7,0.6,2.0,6.103636,PRICED_E1_shortage_ratio_OREO CHOCOLATE 110.4/105G_T1_2,1.0
CG_LT,2,,MM AN PHU,MM DA NANG,OREO CHOCOLATE 110.4/105G,16,0.6,2.0,11.805554,PRICED_E1_shortage_ratio_OREO CHOCOLATE 110.4/105G_T2_1,1.0
CG_LT,2,,MM BINH PHU,MM AN PHU,OREO CHOCOLATE 110.4/105G,29,0.6,2.0,19.349869,PRICED_E1_shortage_ratio_OREO CHOCOLATE 110.4/105G_T2_1,1.0
CG_LT,2,,MM HIEP PHU,MM AN PHU,OREO CHOCOLATE 110.4/105G,55,0.6,2.0,35.293937,PRICED_E1_shortage_ratio_OREO CHOCOLATE 110.4/105G_T2_1,1.0
CG_LT,2,,MM BINH PHU,MM AN PHU,OREO CHOCOLATE 110.4/105G,2,0.6,0.144679,1.399758,PRICED_E1_shortage_ratio_OREO CHOCOLATE 110.4/105G_T2_5,0.072339
CG_LT,2,,MM HIEP PHU,MM AN PHU,OREO CHOCOLATE 110.4/105G,3,0.6,0.144679,1.843814,PRICED_E1_shortage_ratio_OREO CHOCOLATE 110.4/105G_T2_5,0.072339
CG_LT,2,,MM HIEP PHU,MM DA NANG,OREO CHOCOLATE 110.4/105G,1,0.6,0.144679,0.854006,PRICED_E1_shortage_ratio_OREO CHOCOLATE 110.4/105G_T2_5,0.072339
CG_LT,3,,MM HIEP PHU,MM AN PHU,OREO CHOCOLATE 110.4/105G,39,0.6,2.0,25.23813,PRICED_E1_shortage_ratio_OREO CHOCOLATE 110.4/105G_T3_1,1.0
CG_LT,4,,MM HIEP PHU,MM AN PHU,OREO CHOCOLATE 110.4/105G,38,0.6,2.0,24.951544,PRICED_E1_shortage_ratio_OREO CHOCOLATE 110.4/105G_T4_1,1.0
CG_LT,5,,MM HIEP PHU,MM AN PHU,OREO CHOCOLATE 110.4/105G,44,0.6,2.0,28.1403,PRICED_E1_shortage_ratio_OREO CHOCOLATE 110.4/105G_T5_1,1.0
CG_LT,5,,MM HIEP PHU,MM AN PHU,OREO CHOCOLATE 110.4/105G,6,0.6,0.294752,3.634341,PRICED_E1_shortage_ratio_OREO CHOCOLATE 110.4/105G_T5_3,0.147376
CG_LT,5,,MM HIEP PHU,MM BINH PHU,OREO CHOCOLATE 110.4/105G,1,0.6,0.294752,0.807622,PRICED_E1_shortage_ratio_OREO CHOCOLATE 110.4/105G_T5_3,0.147376
CG_LT,6,,MM HIEP PHU,MM AN PHU,OREO CHOCOLATE 110.4/105G,28,0.6,2.0,18.678707,PRICED_E1_shortage_ratio_OREO CHOCOLATE 110.4/105G_T6_1,1.0
CG_LT,6,,MM HIEP PHU,MM AN PHU,OREO CHOCOLATE 110.4/105G,13,0.6,1.496245,9.10792,PRICED_E1_shortage_ratio_OREO CHOCOLATE 110.4/105G_T6_3,0.748123
CG_LT,6,,MM HIEP PHU,MM BINH PHU,OREO CHOCOLATE 110.4/105G,8,0.6,1.496245,6.362288,PRICED_E1_shortage_ratio_OREO CHOCOLATE 110.4/105G_T6_3,0.748123
CG_LT,7,,MM HIEP PHU,MM AN PHU,OREO CHOCOLATE 110.4/105G,6,0.6,2.0,5.664655,PRICED_E1_shortage_ratio_OREO CHOCOLATE 110.4/105G_T7_1,1.0
CG_LT,2,,MM DA NANG,MM AN PHU,OREO VANILLA 110.4/105G,46,0.6,2.0,29.823986,PRICED_E1_shortage_ratio_OREO VANILLA 110.4/105G_T2_1,1.0
CG_LT,2,,MM HIEP PHU,MM AN PHU,OREO VANILLA 110.4/105G,46,0.6,2.0,29.823986,PRICED_E1_shortage_ratio_OREO VANILLA 110.4/105G_T2_2,1.0
CG_LT,2,,MM BINH PHU,MM AN PHU,OREO VANILLA 110.4/105G,2,0.6,0.30765,1.268155,PRICED_E1_shortage_ratio_OREO VANILLA 110.4/105G_T2_3,0.153825
CG_LT,2,,MM DA NANG,MM AN PHU,OREO VANILLA 110.4/105G,6,0.6,0.30765,3.627173,PRICED_E1_shortage_ratio_OREO VANILLA 110.4/105G_T2_3,0.153825
CG_LT,3,,MM BINH PHU,MM AN PHU,OREO VANILLA 110.4/105G,29,0.6,2.0,19.478351,PRICED_E1_shortage_ratio_OREO VANILLA 110.4/105G_T3_2,1.0
CG_LT,3,,MM HIEP PHU,MM AN PHU,OREO VANILLA 110.4/105G,100,0.6,2.0,62.25168,PRICED_E1_shortage_ratio_OREO VANILLA 110.4/105G_T3_2,1.0
CG_LT,3,,MM BINH PHU,MM AN PHU,OREO VANILLA 110.4/105G,14,0.6,0.865425,9.413627,PRICED_E1_shortage_ratio_OREO VANILLA 110.4/105G_T3_3,0.432713
CG_LT,3,,MM DA NANG,MM AN PHU,OREO VANILLA 110.4/105G,42,0.6,0.865425,25.951991,PRICED_E1_shortage_ratio_OREO VANILLA 110.4/105G_T3_3,0.432713
CG_LT,4,,MM DA NANG,MM AN PHU,OREO VANILLA 110.4/105G,54,0.6,0.418485,32.877983,PRICED_E1_shortage_ratio_OREO VANILLA 110.4/105G_T4_1,0.209242
CG_LT,4,,MM HIEP PHU,MM AN PHU,OREO VANILLA 110.4/105G,9,0.6,0.418485,5.625463,PRICED_E1_shortage_ratio_OREO VANILLA 110.4/105G_T4_1,0.209242
CG_LT,4,,MM BINH PHU,MM AN PHU,OREO VANILLA 110.4/105G,11,0.6,2.0,8.374621,PRICED_E1_shortage_ratio_OREO VANILLA 110.4/105G_T4_2,1.0
CG_LT,4,,MM DA NANG,MM AN PHU,OREO VANILLA 110.4/105G,194,0.6,2.0,118.690223,PRICED_E1_shortage_ratio_OREO VANILLA 110.4/105G_T4_2,1.0
CG_LT,4,,MM HIEP PHU,MM AN PHU,OREO VANILLA 110.4/105G,95,0.6,2.0,58.94868,PRICED_E1_shortage_ratio_OREO VANILLA 110.4/105G_T4_2,1.0
CG_LT,5,,MM BINH PHU,MM AN PHU,OREO VANILLA 110.4/105G,11,0.6,2.0,8.667907,PRICED_E1_shortage_ratio_OREO VANILLA 110.4/105G_T5_1,1.0
CG_LT,5,,MM HIEP PHU,MM AN PHU,OREO VANILLA 110.4/105G,105,0.6,2.0,64.945229,PRICED_E1_shortage_ratio_OREO VANILLA 110.4/105G_T5_1,1.0
